k,cOutros,cObstrução,cTráfego_Pesado,cTráfego_Livre,cIncidentes,cSemáforo,cClima,day_of_week,hour,grid_w,grid_h,evento,obras,manifestacoes,holiday,holiday_eve,humidity,cloud,tempC,windHph,pressureIn,precipIn,condition
0,0,0,1,0,1,0,0,4,17,26,177,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,185,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,173,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,178,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,44,122,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,48,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,137,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,166,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,52,121,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,35,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,165,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,185,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,186,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,148,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,184,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,164,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,187,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,171,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,128,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,164,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,13,165,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,156,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,15,124,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,35,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,176,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,121,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,179,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,40,108,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,39,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,155,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,160,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,159,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,175,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,50,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,53,129,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,184,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,147,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,171,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,126,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,180,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,39,133,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,122,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,138,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,182,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,133,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,185,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,150,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,150,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,50,135,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,123,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,53,138,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,36,118,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,177,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,138,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,162,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,135,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,127,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,122,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,14,142,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,173,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,39,130,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,149,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,126,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,48,138,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,121,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,51,135,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,142,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,153,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,36,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,138,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,129,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,157,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,166,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,156,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,48,129,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,51,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,151,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,183,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,128,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,55,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,41,119,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,163,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,148,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,149,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,41,128,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,126,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,14,152,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,159,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,129,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,122,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,119,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,33,127,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,152,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,139,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,37,123,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,55,129,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,41,120,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,156,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,168,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,143,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,54,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,154,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,130,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,41,137,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,45,124,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,49,121,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,144,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,158,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,45,141,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,142,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,53,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,133,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,29,149,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,145,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,15,166,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,134,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,54,135,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,163,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,139,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,43,146,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,137,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,130,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,42,147,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,151,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,45,134,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,133,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,54,124,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,57,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,154,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,52,130,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,36,145,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,42,120,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,158,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,15,175,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,129,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,168,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,148,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,43,139,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,46,132,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,50,123,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,17,130,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,137,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,172,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,156,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,147,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,13,156,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,52,137,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,135,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,15,180,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,177,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,40,149,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,157,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,164,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,43,128,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,144,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,42,133,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,165,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,147,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,34,139,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,127,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,36,135,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,92,110,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,19,182,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,166,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,171,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,159,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,143,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,42,140,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,162,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,175,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,32,170,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,34,130,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,120,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,126,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,33,141,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,36,142,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,121,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,40,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,175,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,178,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,18,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,38,120,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,166,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,134,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,187,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,166,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,124,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,46,123,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,33,134,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,38,145,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,34,127,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,35,119,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,37,146,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,40,138,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,168,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,185,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,165,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,173,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,153,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,23,176,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,44,142,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,47,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,34,148,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,27,127,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,177,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,38,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,31,123,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,14,161,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,35,124,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,15,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,21,177,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,24,128,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,26,172,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,49,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,20,180,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,39,120,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,22,144,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,43,125,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,44,133,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,25,167,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,28,180,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,47,136,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,30,176,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,56,128,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,47,121,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,11,165,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,51,122,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,33,144,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,35,148,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,16,168,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,38,131,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,14,168,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,15,145,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,55,126,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
0,0,0,1,0,1,0,0,4,17,40,120,0,0,0,0,0,96,81,17.50,5.00,30.50,0.05,1183
